"","dur","proto","service","state","spkts","dpkts","sbytes","dbytes","rate","sttl","dttl","sload","dload","sloss","dloss","sinpkt","dinpkt","sjit","djit","swin","stcpb","dtcpb","dwin","tcprtt","synack","ackdat","smean","dmean","trans_depth","response_body_len","ct_srv_src","ct_state_ttl","ct_dst_ltm","ct_src_dport_ltm","attack_cat","label"
"467",8e-06,"vmtp","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,1,"DoS",1
"468",0.85227,"tcp","-","FIN",18,16,2342,1096,38.720124,62,252,20763.37305,9649.524414,6,6,50.133529,53.860668,2665.04149,77.435977,255,1.05331085062727e-314,4.03562692436931e-315,255,0.066976,0.025276,0.0417,130,69,0,0,1,1,1,1,"DoS",1
"469",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,"DoS",1
"470",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,"DoS",1
"471",9e-06,"mhrp","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"472",9.63313,"ospf","-","INT",42,0,2688,0,4.256145,254,0,2179.14624,0,0,0,234.954391,0,267.166625,0,0,0,0,0,0,0,0,64,0,0,0,2,2,2,2,"DoS",1
"473",0.36177,"tcp","http","FIN",12,10,1324,2346,58.04793,62,252,26845.78516,46703.70703,3,3,32.88818,39.352223,1600.620118,52.349551,255,1.1257028638612e-314,1.67668107471481e-314,255,0.056375,0.006154,0.050221,110,235,1,114,1,1,2,1,"DoS",1
"474",0.466699,"ospf","-","INT",18,0,2858,0,36.426047,254,0,46282.50781,0,0,0,27.452883,0,32.106723,0,0,0,0,0,0,0,0,159,0,0,0,1,2,1,1,"DoS",1
"475",9e-06,"any","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,"DoS",1
"476",1e-06,"unas","-","INT",2,0,200,0,1000000.003,254,0,8e+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,2,"DoS",1
"477",5e-06,"trunk-1","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,"DoS",1
"478",5e-06,"hmp","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,"DoS",1
"479",0.235881,"tcp","http","FIN",10,18,818,15790,114.464497,62,252,24995.6543,505780.4688,2,7,26.209,13.424235,1256.235745,1301.820066,255,1.42912966270594e-314,6.52856510442946e-315,255,0.051431,0.007052,0.044379,82,877,1,7296,2,1,1,1,"DoS",1
"480",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"481",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,4,4,"DoS",1
"482",0.233622,"sctp","-","CON",2,2,152,82,12.841256,254,60,2602.494629,1403.977417,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0,76,41,0,0,1,0,1,1,"DoS",1
"483",3e-06,"ptp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,"DoS",1
"484",1.366294,"tcp","ftp","FIN",14,14,674,5082,19.761486,62,252,3665.389648,27630.94922,3,5,105.083385,99.872772,5545.927337,5990.507863,255,1.57101939728511e-315,7.27665509120497e-315,255,0.262421,0.067938,0.194483,48,363,0,0,1,1,1,1,"DoS",1
"485",0.912818,"tcp","smtp","FIN",52,24,45569,1882,82.163146,254,252,391692.5313,15810.37988,23,8,17.898392,39.362566,1286.732995,43.78393,255,1.6557050720734e-314,9.16789370018825e-315,255,0.052522,0.006533,0.045989,876,78,0,0,1,1,1,1,"DoS",1
"486",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,4,3,"DoS",1
"487",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,"DoS",1
"488",1.699103,"tcp","http","FIN",10,8,862,1108,10.005279,62,252,3653.692627,4567.115723,2,2,188.789222,220.873141,12684.47044,473.418875,255,1.58310378893606e-314,2.05980128821492e-314,255,0.225122,0.15146,0.073662,86,139,0,0,1,1,1,1,"DoS",1
"489",0.532198,"tcp","-","FIN",10,8,804,1268,31.942998,62,252,10883.16699,16685.51953,2,2,59.133111,73.619711,3234.896355,121.988727,255,8.86443014187133e-315,2.03700586264722e-314,255,0.06522,0.01612,0.0491,80,159,0,0,1,1,1,1,"DoS",1
"490",1.27802,"tcp","http","FIN",10,6,886,268,11.736905,254,252,4995.227051,1402.168945,2,1,137.307333,222.119203,6900.3015,322.459313,255,1.37121945366196e-314,5.1589470667335e-315,255,0.299129,0.167416,0.131713,89,45,0,0,1,1,1,1,"DoS",1
"491",3.514813,"tcp","pop3","FIN",28,46,1310,40628,20.769242,62,252,2876.966797,90462.85156,7,21,130.178265,75.128467,10630.2417,7686.135905,255,2.0391249121785e-314,8.43170841783489e-315,255,0.182771,0.114659,0.068112,47,883,0,0,1,1,2,1,"DoS",1
"492",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,"DoS",1
"493",4e-06,"idpr","-","INT",2,0,200,0,250000.0006,254,0,2e+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,22,2,4,4,"DoS",1
"494",5e-06,"ippc","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,19,2,4,4,"DoS",1
"495",56.709965,"ospf","-","INT",66,0,7128,0,1.146183,254,0,990.302124,0,0,0,872.460875,0,1090.813625,0,0,0,0,0,0,0,0,108,0,0,0,1,2,1,1,"DoS",1
"496",5e-06,"wb-expak","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,"DoS",1
"497",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,"DoS",1
"498",0.538575,"tcp","http","FIN",16,6,11366,268,38.991784,254,252,158284.3594,3327.298828,5,1,35.295001,102.194398,3395.688629,193.264047,255,7.75869343517471e-315,7.09059363000759e-315,255,0.036946,0.027591,0.009355,710,45,1,0,1,1,1,1,"DoS",1
"499",8e-06,"iatp","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,"DoS",1
"500",9e-06,"ib","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,2,"DoS",1
"501",3e-06,"rdp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,"DoS",1
"502",0.251676,"tcp","http","FIN",42,10,48858,440,202.641497,254,252,1516076.25,12587.61328,18,1,6.138439,27.166445,580.144706,42.558738,255,2.88838987929827e-315,4.1722328541364e-315,255,0.050915,0.006127,0.044788,1163,44,1,0,2,1,1,1,"DoS",1
"503",5e-06,"wb-expak","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,"DoS",1
"504",8e-06,"iatp","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,"DoS",1
"505",9e-06,"any","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,"DoS",1
"506",28.213135,"ospf","-","INT",20,0,1280,0,0.673445,254,0,344.803925,0,0,0,1484.90175,0,1831.332375,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,"DoS",1
"507",3e-06,"pim","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,"DoS",1
"508",0.314429,"tcp","-","FIN",12,8,1292,412,60.426999,254,252,30149.89258,9184.904297,3,2,28.584455,43.78243,1396.145146,58.880367,255,6.7358916895554e-315,1.57848945295541e-314,255,0.051608,0.007176,0.044432,108,52,0,0,3,1,1,1,"DoS",1
"509",9e-06,"merit-inp","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,1,"DoS",1
"510",3e-06,"crudp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,"DoS",1
"511",0.364635,"tcp","http","FIN",10,8,828,1676,46.621966,62,252,16367.05273,32185.61133,2,2,40.515,43.291715,2062.550211,67.78332,255,1.65992559376247e-314,1.38968028025329e-314,255,0.084553,0.060953,0.0236,83,210,1,418,1,1,1,1,"DoS",1
"512",0.79998,"tcp","-","FIN",10,8,766,354,21.250532,254,252,6900.172852,3100.077637,2,1,82.694111,98.632,4499.107539,177.502969,255,3.09635829028275e-315,1.55957168579901e-314,255,0.167809,0.109544,0.058265,77,44,0,0,8,1,1,1,"DoS",1
"513",3e-06,"unas","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,4,4,"DoS",1
"514",36.005539,"tcp","-","FIN",694,4455,30618,6040578,142.978001,62,252,6793.177246,1341843.125,3,2193,51.954734,8.077526,2512.785363,986.459365,255,1.70100927126173e-314,1.56224677805293e-314,255,0.118018,0.036327,0.081691,44,1356,0,0,1,1,1,1,"DoS",1
"515",6e-06,"udp","dns","INT",2,0,126,0,166666.6608,254,0,8.4e+07,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,63,0,0,0,1,2,1,1,"DoS",1
"516",9e-06,"ddp","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,"DoS",1
"517",1.1e-05,"ttp","-","INT",2,0,200,0,100000.0025,254,0,8e+07,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,4,4,"DoS",1
"518",1e-06,"unas","-","INT",2,0,200,0,1000000.003,254,0,8e+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,"DoS",1
"519",0.760104,"tcp","ftp","FIN",14,14,698,898,35.521455,62,252,6830.644043,8777.746094,4,5,58.46954,54.818152,3148.817013,86.82707,255,2.1133413591525e-314,9.63525340322661e-315,255,0.092762,0.04676,0.046002,50,64,0,0,1,1,2,1,"DoS",1
"520",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"521",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,"DoS",1
"522",4e-06,"unas","-","INT",2,0,200,0,90909.0902,254,0,72727272,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,100,0,0,0,15,2,6,6,"DoS",1
"523",3e-06,"xnet","-","INT",2,0,180,0,333333.3215,254,0,239999984,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,"DoS",1
"524",0.244119,"tcp","http","FIN",10,8,864,1216,69.638167,62,252,25495.76172,34868.23828,2,2,27.124333,21.837143,1335.892566,33.577824,255,1.33145124916584e-314,2.02092011929803e-314,255,0.073485,0.051496,0.021989,86,152,1,188,1,1,1,1,"DoS",1
"525",4e-06,"unas","-","INT",2,0,200,0,250000.0006,254,0,2e+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,3,3,"DoS",1
"526",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"527",8e-06,"any","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,"DoS",1
"528",3e-06,"qnx","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,"DoS",1
"529",3e-06,"dgp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,"DoS",1
"530",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"531",0.561955,"tcp","http","FIN",10,10,824,4898,33.810538,62,252,10563.12402,62766.59375,2,3,62.439444,46.432556,3118.976723,3263.34813,255,5.85497498489162e-315,2.19866209357031e-315,255,0.185968,0.08956,0.096408,82,490,0,0,2,1,6,1,"DoS",1
"532",1e-06,"unas","-","INT",2,0,200,0,1000000.003,254,0,8e+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,"DoS",1
"533",6e-06,"unas","-","INT",2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,2,"DoS",1
"534",5e-06,"ipv6-opts","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,14,2,2,2,"DoS",1
"535",0.46118,"tcp","http","FIN",10,8,774,1002,36.861963,62,252,12090.72363,15213.14844,2,2,51.242222,54.376715,2588.677205,96.253484,255,1.85921289190711e-314,8.18141458378808e-315,255,0.144194,0.035695,0.108499,77,125,1,90,2,1,1,2,"DoS",1
"536",0.198056,"tcp","http","FIN",10,8,1042,1074,85.834311,62,252,37888.27344,37969.05859,2,2,22.006222,24.625428,1141.510512,39.016512,255,1.90972403559718e-314,7.66582778425994e-315,255,0.039962,0.025029,0.014933,104,134,1,109,1,1,1,1,"DoS",1
"537",6e-06,"unas","-","INT",2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,3,3,"DoS",1
"538",1.1e-05,"mfe-nsp","-","INT",2,0,200,0,90909.0902,254,0,72727272,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,100,0,0,0,22,2,6,4,"DoS",1
"539",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,"DoS",1
"540",1.1e-05,"nvp","-","INT",2,0,180,0,90909.0902,254,0,65454544,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,90,0,0,0,8,2,2,2,"DoS",1
"541",3e-06,"crudp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,4,4,"DoS",1
"542",5e-06,"hmp","-","INT",2,0,200,0,200000.0051,254,0,1.6e+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,"DoS",1
"543",0.019451,"udp","dns","INT",3,0,158,0,102.822478,254,0,43596.73047,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1,2,1,1,"DoS",1
"544",6.839677,"tcp","smtp","FIN",364,74,459268,4086,63.891907,62,252,535706,4714.842773,179,8,18.839019,92.902547,1984.818042,107.157172,255,1.98341596370706e-314,7.75467137520899e-316,255,0.123687,0.057781,0.065906,1262,55,0,0,1,1,4,1,"DoS",1
"545",8e-06,"pipe","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,"DoS",1
"546",1.244486,"tcp","-","FIN",10,8,492,354,13.660258,254,252,2847.762207,1992.790649,2,1,132.707222,162.988859,7301.111166,316.79325,255,6.09436485436324e-315,6.45042232814334e-315,255,0.243796,0.103563,0.140233,49,44,0,0,3,1,1,1,"DoS",1
"547",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,15,2,2,2,"DoS",1
"548",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,5,5,"DoS",1
"549",0.587205,"tcp","-","FIN",12,10,1246,2190,35.762639,254,252,15572.07422,26852.63281,3,3,53.382271,57.234223,2662.549061,86.380859,255,7.69919862815931e-315,5.91181733625878e-316,255,0.125978,0.060552,0.065426,104,219,0,0,1,1,1,1,"DoS",1
"550",1.2e-05,"any","-","INT",2,0,200,0,83333.33039,254,0,66666664,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,100,0,0,0,19,2,6,6,"DoS",1
"551",2e-06,"iso-ip","-","INT",2,0,200,0,500000.0013,254,0,4e+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,2,2,"DoS",1
"552",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,"DoS",1
"553",0.465901,"tcp","-","FIN",28,8,29126,354,75.123258,254,252,482265.5625,5323.019531,11,1,13.648555,57.83643,1185.16196,88.859047,255,1.54811072693074e-314,2.05140167816997e-314,255,0.11984,0.061036,0.058804,1040,44,0,0,2,1,6,1,"DoS",1
"554",0.22652,"tcp","http","FIN",10,8,810,1492,75.04856,62,252,25746.07031,46123.96094,2,2,25.168889,30.737143,1365.84074,54.82075,255,1.59284017214227e-314,2.39798565514522e-315,255,0.054276,0.006947,0.047329,81,187,1,339,1,1,1,1,"DoS",1
"555",23.524111,"ospf","-","INT",20,0,1280,0,0.807682,254,0,413.533173,0,0,0,1238.111125,0,1549.389875,0,0,0,0,0,0,0,0,64,0,0,0,6,2,2,2,"DoS",1
"556",3e-06,"gre","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,"DoS",1
"557",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,"DoS",1
"558",1.1e-05,"xnet","-","INT",2,0,180,0,90909.0902,254,0,65454544,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,90,0,0,0,14,2,14,14,"DoS",1
"559",2e-06,"udp","-","INT",2,0,608,0,500000.0013,254,0,1.216e+09,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,304,0,0,0,1,2,1,1,"DoS",1
"560",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,"DoS",1
"561",9e-06,"ipx-n-ip","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,3,3,"DoS",1
"562",0.351144,"tcp","http","FIN",10,6,644,268,42.717519,62,252,13213.95313,5103.319824,2,1,38.288444,68.358602,3020.00362,129.21307,255,5.8545147528612e-315,1.18481308820161e-314,255,0.041632,0.00934,0.032292,64,45,1,0,1,1,2,1,"DoS",1
"563",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,"DoS",1
"564",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,4,3,"DoS",1
"565",6e-06,"unas","-","INT",2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,5,5,"DoS",1
"566",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,"DoS",1
"567",9e-06,"kryptolan","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,3,"DoS",1
"568",1.611974,"tcp","http","FIN",10,10,812,980,11.786791,62,252,3627.850098,4377.241699,2,2,179.108222,169.750219,10607.29536,347.911656,255,4.18170807967694e-315,1.27684756704567e-314,255,0.141547,0.07288,0.068667,81,98,1,34,1,1,1,1,"DoS",1
"569",3e-06,"pim","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,"DoS",1
"570",3e-06,"nsfnet-igp","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,1,"DoS",1
"571",0.189385,"tcp","http","FIN",10,8,770,950,89.764238,62,252,29273.70313,35145.33984,2,2,21.042778,22.213428,1072.201406,38.381652,255,4.82502434652849e-316,6.1915635795678e-316,255,0.050851,0.028839,0.022012,77,119,1,79,1,1,1,1,"DoS",1
"572",0.39381,"tcp","-","FIN",10,8,1660,354,43.168025,254,252,30349.66016,6297.453125,2,1,42.299,49.558,2965.493803,106.848523,255,1.34988501182922e-314,7.80093589473379e-315,255,0.092517,0.046897,0.04562,166,44,0,0,2,1,1,1,"DoS",1
"573",6e-06,"unas","-","INT",2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9,2,5,5,"DoS",1
"574",1.17671,"tcp","http","FIN",10,10,772,1262,16.146714,62,252,4725.038574,7723.228027,2,2,130.745556,121.183109,7363.558218,266.081906,255,6.1801843485446e-315,1.40896209177578e-314,255,0.148547,0.085421,0.063126,77,126,1,181,1,1,4,1,"DoS",1
"575",4.830087,"udp","-","CON",18,20,3292,4634,7.660317,254,60,5151.045898,7292.62207,0,0,284.12275,182.183312,500.940344,381.487687,0,0,0,0,0,0,0,183,232,0,0,4,0,2,1,"DoS",1
"576",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,5,4,"DoS",1
"577",0.771972,"tcp","http","FIN",10,6,3142,268,19.430757,254,252,29306.76172,2321.327637,2,1,84.125111,143.753203,5031.839701,254.387438,255,3.64874099933415e-317,1.16581242868741e-314,255,0.105865,0.053202,0.052663,314,45,1,0,5,1,1,4,"DoS",1
"578",4e-06,"unas","-","INT",2,0,200,0,250000.0006,254,0,2e+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,4,4,"DoS",1
"579",9e-06,"any","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,"DoS",1
"580",0.570647,"tcp","http","FIN",10,10,874,1432,33.29554,254,252,11033.09082,18070.7168,2,2,63.405222,55.762332,4201.608558,109.489977,255,4.20029474034167e-316,1.56050744761443e-314,255,0.103091,0.053202,0.049889,87,143,1,254,1,1,1,1,"DoS",1
"581",0.872332,"tcp","-","FIN",10,8,1280,354,19.487994,62,252,10564.78516,2842.954346,2,1,94.818556,112.853289,5266.418419,198.235203,255,1.0562895141063e-314,9.46474648230019e-315,255,0.158484,0.082355,0.076129,128,44,0,0,4,1,1,1,"DoS",1
"582",8e-06,"irtp","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,"DoS",1
"583",9e-06,"unas","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,4,4,"DoS",1
"584",9e-06,"3pc","-","INT",2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,"DoS",1
"585",8e-06,"argus","-","INT",2,0,180,0,125000.0003,254,0,9e+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,"DoS",1
"586",4e-06,"unas","-","INT",2,0,200,0,250000.0006,254,0,2e+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,3,3,"DoS",1
"587",6.948377,"ospf","-","INT",82,0,5248,0,11.657398,254,0,5968.587891,0,0,0,85.78243,0,117.579227,0,0,0,0,0,0,0,0,64,0,0,0,2,2,2,2,"DoS",1
"588",3e-06,"unas","-","INT",2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,6,6,"DoS",1
"589",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,"DoS",1
"590",0.731872,"tcp","smtp","FIN",20,20,2692,1660,53.288005,254,252,27961.17188,17237.98633,7,8,38.519578,38.071316,1808.937487,44.125836,255,6.74760487931125e-315,1.56422735629972e-314,255,0.052857,0.007723,0.045134,135,83,0,0,1,1,1,1,"DoS",1
"591",0.265486,"tcp","http","FIN",14,8,7590,3100,79.100216,254,252,212380.3125,81751.95313,4,2,20.421999,34.00443,1196.303558,50.051625,255,1.79856585957708e-314,1.74079701506601e-314,255,0.064748,0.026698,0.03805,542,388,1,1239,1,1,1,1,"DoS",1
"592",2.097541,"ospf","-","INT",42,0,2688,0,19.546697,254,0,10007.90918,0,0,0,51.159535,0,55.640574,0,0,0,0,0,0,0,0,64,0,0,0,1,2,1,1,"DoS",1
"593",1.1e-05,"sun-nd","-","INT",1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,3,2,3,3,"DoS",1
"594",8e-06,"unas","-","INT",2,0,200,0,125000.0003,254,0,1e+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,"DoS",1
"595",1.171427,"cbt","-","INT",4,0,360,0,2.560979,254,0,1843.904907,0,0,0,390.475656,0,552.206063,0,0,0,0,0,0,0,0,90,0,0,0,10,2,10,10,"DoS",1
"596",6e-06,"unas","-","INT",2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,4,4,"DoS",1
